review_id,product_category,timestamp,country,rating,review,sentiment,date,year,month,month_name,weekday,hour,review_length,cleaned_review,language,word_count,character_count,sentence_count,avg_word_length,sentiment_driver,rating_group,review_density,weekend,long_review,target,prediction
REV-3525C1C9,Food & Grocery,2023-09-05 11:28:12+00:00,GB,1,"I used to love Amazon.  So easy to buy products and Prime Video has a good selection of programmes. Now I HATE Amazon. Rather than just opening my browser and watching Programmes on Prime, Amazon force you to download the Prime App. One thing I absolutely detest is when companies take away my choice and force me to do things for their own commercial reasons which then inconvenience me. So Amazon, if you take away my choice I choose to walk.",Negative,2023-09-05,2023,9,September,Tuesday,11,81,used love amazon easy buy product prime video good selection programme hate amazon rather opening browser watching programme prime amazon force download prime app one thing absolutely detest company take away choice force thing commercial reason inconvenience amazon take away choice choose walk,en,43,295,6,6.8604651162790695,Website,Low,7.166666666666667,0,0,0,Positive
REV-115FBBA3,Food & Grocery,2023-09-05 08:34:45+00:00,VN,3,"A so-so experience, the shipper never called me when they didn't meet me so many times they dropped the package outside the door, never cared that the properties inside are expensive or not.",Neutral,2023-09-05,2023,9,September,Tuesday,8,33,soso experience shipper never called didnt meet many time dropped package outside door never cared property inside expensive,en,18,124,1,6.888888888888889,Price,Medium,18.0,0,0,1,Negative
REV-1A3A8D49,Food & Grocery,2023-09-04 15:56:14+00:00,PK,3,Best app for shopping,Neutral,2023-09-04,2023,9,September,Monday,15,4,best app shopping,en,3,17,1,5.666666666666667,Website,Medium,3.0,0,0,1,Positive
REV-FC232F02,Beauty,2023-09-01 20:46:37+00:00,US,5,Review text not found,Positive,2023-09-01,2023,9,September,Friday,20,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-8F32154D,Toys,2023-08-31 10:02:31+00:00,GB,3,Sad to say Amazon is getting worse. Talking to customer service doesn't correct the problem. My problem Amazon have started to leave deliveries on the door step and not waiting just drop and walk. The package is in view from the road. Lastly they are allowing sellers to sell cheap Chinese products that break within weeks…,Neutral,2023-08-31,2023,8,August,Thursday,10,56,sad say amazon getting worse talking customer service doesnt correct problem problem amazon started leave delivery door step waiting drop walk package view road lastly allowing seller sell cheap chinese product break within weeks…,en,34,230,5,6.764705882352941,Delivery,Medium,6.8,0,0,1,Negative
REV-5EC19EE6,Home & Living,2023-08-29 17:29:14+00:00,US,2,"Amazon is great for most items. Except for tools and equipment. I had to return defective power tools, shop machine equipment, that was broken out of the box. From now on I purchase from, my local tool supply store.",Negative,2023-08-29,2023,8,August,Tuesday,17,39,amazon great item except tool equipment return defective power tool shop machine equipment broken box purchase local tool supply store,en,20,134,4,6.7,Product Quality,Low,5.0,0,0,0,Positive
REV-F92F3695,Sports,2023-08-29 02:36:55+00:00,US,1,"I've used Amazon for way too long. They do NOT have my best interests I mind with the crappy way they display ""alternative"" lifestyles in their banner ads.Makes me want to throw up!",Negative,2023-08-29,2023,8,August,Tuesday,2,33,ive used amazon way long best interest mind crappy way display alternative lifestyle banner adsmakes want throw,en,17,111,2,6.529411764705882,Website,Low,8.5,0,0,0,Positive
REV-D5B14507,Fashion,2023-08-25 11:32:56+00:00,US,1,as i recall when you are a prime member you get free 2 day ship  what happened to that......and what exactly am i paying for?  what other benefits do you offer?  i am really starting to get annoyed about your cavalier attitude about shipping......and if you reply you have no control then where is my credit for waiting for a product?  i dont have to understand its not my problem its yours....this hopefully will turn into a class action suit someday!!!!,Negative,2023-08-25,2023,8,August,Friday,11,81,recall prime member get free day ship happened thatand exactly paying benefit offer really starting get annoyed cavalier attitude shippingand reply control credit waiting product dont understand problem yoursthis hopefully turn class action suit someday,en,35,253,5,7.228571428571429,Delivery,Low,7.0,0,0,0,Neutral
REV-B514C974,Sports,2023-08-25 11:10:58+00:00,IE,1,Ordered a pair of sketchers shoes as saw them on website as sold out in Sketchers  anyway  was not happy with the design compared to the original shoes I saw in sketchers wore them to work the blistered the back of my heels was in terrible pain had to go to original sketchers and purchase a new pair that day as I was not able to walk in them seemed like fake shoes would never buy shoes of website again,Negative,2023-08-25,2023,8,August,Friday,11,80,ordered pair sketcher shoe saw website sold sketcher anyway happy design compared original shoe saw sketcher wore work blistered back heel terrible pain go original sketcher purchase new pair day able walk seemed like fake shoe would never buy shoe website,en,41,256,1,6.243902439024391,Website,Low,41.0,0,0,0,Neutral
REV-17218A0F,Food & Grocery,2023-08-25 03:38:14+00:00,CA,5,"I don't understand why this has so many bad reviews, its epic hard to break and i think amazon is pretty good",Positive,2023-08-25,2023,8,August,Friday,3,22,dont understand many bad review epic hard break think amazon pretty good,en,12,72,1,6.0,Other,High,12.0,0,0,2,Neutral
REV-2DE4FA05,Fashion,2023-08-24 19:46:47+00:00,GB,1,Every time I look for something on Amazon when I find it it very often says free delivery .then when you go to check out you find theirs a substantial delivery charge which then makes it a lot more than the high st Not good from Amazon,Negative,2023-08-24,2023,8,August,Thursday,19,47,every time look something amazon find often say free delivery go check find substantial delivery charge make lot high st good amazon,en,22,132,1,6.0,Delivery,Low,22.0,0,0,0,Positive
REV-2CB2FA49,Electronics,2023-08-24 00:17:11+00:00,US,4,"I recently purchased a tent; it was delivered exactly on the delivery date. The description matched the item, and I am satisfied with my purchase.",Positive,2023-08-24,2023,8,August,Thursday,0,25,recently purchased tent delivered exactly delivery date description matched item satisfied purchase,en,12,99,2,8.25,Delivery,High,6.0,0,0,2,Neutral
REV-6B43CB88,Beauty,2023-08-23 11:48:43+00:00,GB,1,Review text not found,Negative,2023-08-23,2023,8,August,Wednesday,11,4,review text found,en,3,17,1,5.666666666666667,Other,Low,3.0,0,0,0,Neutral
REV-9C77A8B1,Home & Living,2023-08-22 14:59:55+00:00,PK,3,"""Amazon has truly revolutionized the way we shop online. The platform offers an incredible variety of products, from everyday essentials to niche items that are hard to find elsewhere. The user-friendly website and app make browsing and purchasing a breeze. With features like one-click ordering and Prime membership benefits, such as fast shipping and access to streaming content, Amazon has set a high standard for convenience. However, sometimes the sheer number of options can be overwhelming, and there have been concerns about the treatment of workers in their warehouses. Overall, Amazon remains a go-to destination for shopping, providing a seamless experience for customers worldwide.""",Neutral,2023-08-22,2023,8,August,Tuesday,14,104,amazon truly revolutionized way shop online platform offer incredible variety product everyday essential niche item hard find elsewhere userfriendly website app make browsing purchasing breeze feature like oneclick ordering prime membership benefit fast shipping access streaming content amazon set high standard convenience however sometimes sheer number option overwhelming concern treatment worker warehouse overall amazon remains goto destination shopping providing seamless experience customer worldwide,en,63,508,6,8.063492063492063,Delivery,Medium,10.5,0,1,1,Positive
REV-CCB2FA44,Beauty,2023-08-22 03:21:09+00:00,US,1,I could not do anything to buy my items without also getting a free trial to amazon prime.,Negative,2023-08-22,2023,8,August,Tuesday,3,18,could anything buy item without also getting free trial amazon prime,en,11,68,1,6.181818181818182,Other,Low,11.0,0,0,0,Positive
REV-70D9F539,Fashion,2023-08-20 19:22:09+00:00,IN,1,I always receive wrong or defective product. Sometimes package does not reach to me and they update status that customer rejected.,Negative,2023-08-20,2023,8,August,Sunday,19,21,always receive wrong defective product sometimes package reach update status customer rejected,en,12,94,2,7.833333333333333,Product Quality,Low,6.0,1,0,0,Neutral
REV-5325E4C1,Food & Grocery,2023-08-17 18:08:12+00:00,US,1,Review text not found,Negative,2023-08-17,2023,8,August,Thursday,18,4,review text found,en,3,17,1,5.666666666666667,Other,Low,3.0,0,0,0,Neutral
REV-46752607,Fashion,2023-08-16 22:30:11+00:00,GB,2,"I have noticed over the year the quality of products  being sold on Amazon has gone down dramatically. Really disappointed as I use to use them a lot ,but if I cant trust the quality of the products being sold on the platform its time to look else where .",Negative,2023-08-16,2023,8,August,Wednesday,22,50,noticed year quality product sold amazon gone dramatically really disappointed use use lot cant trust quality product sold platform time look else,en,22,146,2,6.636363636363637,Product Quality,Low,11.0,0,0,0,Neutral
REV-1D982610,Electronics,2023-08-15 17:22:16+00:00,GB,2,"Still using random and too large boxes and packaging. Despite promises to improve. Delivery, or lack of it, is darned frustrating. At least 50% of my deiveries are made to the wrong place, or placed out in the rain adjacent to a sign saying 'please leave in porch', at the porch door!   This is not a recent experience - it is the norm!",Negative,2023-08-15,2023,8,August,Tuesday,17,63,still using random large box packaging despite promise improve delivery lack darned frustrating least deiveries made wrong place placed rain adjacent sign saying please leave porch porch door recent experience norm,en,31,214,5,6.903225806451613,Delivery,Low,6.2,0,0,0,Neutral
REV-94862B3E,Beauty,2023-08-13 18:23:13+00:00,BD,1,"I recently purchased this product from Amazon and I must say, it exceeded my expectations! The quality and performance are top-notch, and it's been a game-changer in my daily routine. I was pleasantly surprised by the thoughtful design and attention to detail. The seller's responsiveness and prompt delivery made the experience even better. I highly recommend this product to anyone looking for a reliable solution. Truly impressed and satisfied!",Negative,2023-08-13,2023,8,August,Sunday,18,69,recently purchased product amazon must say exceeded expectation quality performance topnotch gamechanger daily routine pleasantly surprised thoughtful design attention detail seller responsiveness prompt delivery made experience even better highly recommend product anyone looking reliable solution truly impressed satisfied,en,38,324,6,8.526315789473685,Delivery,Low,6.333333333333333,1,0,0,Positive
REV-3AA7BD6E,Beauty,2023-08-11 21:18:32+00:00,CA,5,Most of these bad reviews are about products not Amazon. Amazon is a giant sore with over 75 million products. They can’t check over every single one. Plus they remove most of the scams pretty quickly and they give you a refund. Other companies do place fake reviews. That’s something Amazon might want to tackle especially ai generated reviews. The easiest way to see ai generated reviews is by looking at the beginning. Sometimes it saids something like this “as an ai chatbot I do not have an opinion but here’s what I would write” that was not ai generated I just wrote that but you get the point. Another way is to use ai detection tools.,Positive,2023-08-11,2023,8,August,Friday,21,117,bad review product amazon amazon giant sore million product ’ check every single one plus remove scam pretty quickly give refund company place fake review ’ something amazon might want tackle especially ai generated review easiest way see ai generated review looking beginning sometimes saids something like “ ai chatbot opinion ’ would write ” ai generated wrote get point another way use ai detection tool,en,66,407,9,6.166666666666667,Price,High,7.333333333333333,0,1,2,Negative
REV-2BCD1875,Food & Grocery,2023-08-10 22:18:34+00:00,US,1,All of Amazon's customer service (and you can't really call it that as it does not resemble any kind of service) has moved offshore to 3rd world dumps where the people have an IQ of less then 50 so buying from this dumpster fire isn't worth it anymore.  Bezos made his money and is now busy banging his new ho so this Co will end like a steamy pile.,Negative,2023-08-10,2023,8,August,Thursday,22,69,amazon customer service cant really call resemble kind service moved offshore rd world dump people iq less buying dumpster fire isnt worth anymore bezos made money busy banging new ho co end like steamy pile,en,35,207,2,5.914285714285715,Price,Low,17.5,0,0,0,Neutral
REV-749FF0E7,Fashion,2023-08-10 21:51:19+00:00,AE,5,Review text not found,Positive,2023-08-10,2023,8,August,Thursday,21,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-8E8F4C73,Sports,2023-08-10 09:40:10+00:00,PK,4,Review text not found,Positive,2023-08-10,2023,8,August,Thursday,9,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-1C494C65,Toys,2023-08-10 05:51:22+00:00,US,2,Nothing but problems with delivery not being on time. Several purchases have been cancelled because not delivered on time. Amazon doesn't seem to be concerned with the inconvenience it creates.  Also have a HUGE problem with being subscribed to 3rd party streaming services without my knowledge then being charged and having to fight to get the money refunded. Ready to cancel prime and go buy Chromecast and subscribe to another service altogether.,Negative,2023-08-10,2023,8,August,Thursday,5,72,nothing problem delivery time several purchase cancelled delivered time amazon doesnt seem concerned inconvenience creates also huge problem subscribed rd party streaming service without knowledge charged fight get money refunded ready cancel prime go buy chromecast subscribe another service altogether,en,40,303,5,7.575,Delivery,Low,8.0,0,0,0,Positive
REV-D2513AD5,Electronics,2023-08-10 00:52:10+00:00,US,5,Review text not found,Positive,2023-08-10,2023,8,August,Thursday,0,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-A4CBA817,Beauty,2023-08-09 15:45:31+00:00,GB,1,"Don't order anything over £20 on amazon because if it has a problem then you have a problem, especially if its over 30 days since the order was made. We have online buying rights of return of upto1 year on products purchased online. Amazon does not heed to this, instead they try and ""pass the buck"" by supplying you the details of their supplier - how crass.",Negative,2023-08-09,2023,8,August,Wednesday,15,67,dont order anything £ amazon problem problem especially day since order made online buying right return upto year product purchased online amazon heed instead try pas buck supplying detail supplier crass,en,31,203,3,6.548387096774194,Other,Low,10.333333333333334,0,0,0,Positive
REV-BBF8F489,Home & Living,2023-08-08 12:11:34+00:00,GB,3,i have found something that amazon don't sell.i am a laryngectomee and i was after a larysnorkel freedom so i could go swimming again but i can't find on anywhere and even on the lary page i can't even pay for it so if amazon don't sell one then i give up but other wise its a good firm to buy from,Neutral,2023-08-08,2023,8,August,Tuesday,12,62,found something amazon dont selli laryngectomee larysnorkel freedom could go swimming cant find anywhere even lary page cant even pay amazon dont sell one give wise good firm buy,en,29,178,1,6.137931034482759,Other,Medium,29.0,0,0,1,Negative
REV-FC2804A1,Sports,2023-08-07 22:25:08+00:00,US,5,"Well this a recap/update! Amazon will not tell you they will fix/give you a new replacement product. Must adhere to having caffeine when calling Amazon and having time on your hands they did replace our 65” TV the other day😱🧐🥰! The process drove me crazy I tell you! The only problem I have is they make you fell as if nothing going to be done about your matter of a faulty product🤳👀! It was only our last result 👉🏾when we went into the help settings on our TV and requested a call back the the matter was sesolved after a month of them having you feeling defeated👀😱🤳! I’m serious! seems you end up talking to the same people in the same department but claiming to be a different representative! Or they give a reference number and they name as if the gone call you back! But when you call back they doesn’t know whom spoken to you previously with the name you previously got and saved! Plus they give you all these references numbers that don’t mean a thing when you call back, me and my husband was baffled the throughout the process! Keep your our reference number to your products # screenshot your order like I previously said in another review 👉🏾they couldn’t find we ordered a 65” TV👀😱 but we could see it in the reorder area yet the seen everything we ordered but the 65” TV👀😱 you’ll need to give the same information a thousand time! Head games I tell you. Don’t give up if the matter was not your fault and it’s a defected expensive product! stay on them a good out come will happen specially, when you spend A lot of money👀😱👍🏾. Good luck with your Amazon defected products!",Positive,2023-08-07,2023,8,August,Monday,22,294,well recapupdate amazon tell fixgive new replacement product must adhere caffeine calling amazon time hand replace ” tv day😱🧐🥰 process drove crazy tell problem make fell nothing going done matter faulty product🤳👀 last result 👉🏾when went help setting tv requested call back matter sesolved month feeling defeated👀😱🤳 ’ serious seems end talking people department claiming different representative give reference number name gone call back call back ’ know spoken previously name previously got saved plus give reference number ’ mean thing call back husband baffled throughout process keep reference number product screenshot order like previously said another review 👉🏾they ’ find ordered ” tv👀😱 could see reorder area yet seen everything ordered ” tv👀😱 ’ need give information thousand time head game tell ’ give matter fault ’ defected expensive product stay good come happen specially spend lot money👀😱👍🏾 good luck amazon defected product,en,144,940,16,6.527777777777778,Product Quality,High,9.0,0,1,2,Negative
REV-A85A1438,Sports,2023-08-06 20:36:37+00:00,SR,2,"Items usually are good but prices get marked up alot. During the last Prime day they had a Lavazza LB400 machine with 40% off for $139.99Today I see the exact same item with just 20% off for the same $139.99 and on top of that an extra 20% coupon, bringing the item price down to $111.99Why the hell do I pay for Prime AND get a prime day deal if the item is now being sold way cheaper??? The markup price of the item during Prime day was $349.99 and now it's marked as $175. That's just bull****.",Negative,2023-08-06,2023,8,August,Sunday,20,98,item usually good price get marked alot last prime day lavazza lb machine today see exact item top extra coupon bringing item price hell pay prime get prime day deal item sold way cheaper markup price item prime day marked thats bull,en,42,233,4,5.547619047619048,Price,Low,10.5,1,0,0,Neutral
REV-7572E1A8,Food & Grocery,2023-08-06 00:26:42+00:00,US,4,The Amazon delivery people did a little mix up left a package with a neighbor but it was okay we got it back. Not a big deal they’re still the fastest and usually the cheapest so have to stick with them for better or worse,Positive,2023-08-06,2023,8,August,Sunday,0,45,amazon delivery people little mix left package neighbor okay got back big deal ’ still fastest usually cheapest stick better worse,en,21,130,2,6.190476190476191,Delivery,High,10.5,1,0,2,Negative
REV-A9BB5B46,Electronics,2023-08-04 04:12:25+00:00,US,4,"Generally.....I like Amazon. I hate shopping so I order a lot of stuff online. It makes shopping easy for me. ButI don't like how they try to push Prime. They try to trick you into Prime if you choose the wrong method of shipping. Overall, Amazon is convenient.",Positive,2023-08-04,2023,8,August,Friday,4,48,generallyi like amazon hate shopping order lot stuff online make shopping easy buti dont like try push prime try trick prime choose wrong method shipping overall amazon convenient,en,28,179,6,6.392857142857143,Delivery,High,4.666666666666667,0,0,2,Neutral
REV-B2E7F10E,Beauty,2023-08-03 07:40:43+00:00,PK,5,Review text not found,Positive,2023-08-03,2023,8,August,Thursday,7,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-1ED4A077,Electronics,2023-08-02 04:43:31+00:00,US,2,"I have been an Amazon patron for quite a few years but I am really tired of the terrible search engine they have programed. In the beginning you could do a straight up search and you would get something close to what you were searching for. Now no matter how you set your search you get anything they want to show you most not having to do with what you are looking for. They expect you to go through pages and pages of things that are not what you are looking for and you may never see what you were searching for. I have short legs and need 9"" or shorter shorts to wear to work; when I did a search for 9"" cargo shorts I got, 7 pages of 48 each, all kinds of shorts some cargo some plain and some gym shorts but nothing in 9 inch inseam, or that had 9 inch in the description. Amazon shows up in the Google search as having and describes them as 9 inch inseams. If you click on the link it takes you to just plain cargo shorts and no 9 inch inseams. I am tired of being treated as one of the cows and you will get what we decide what you will see and like it. I sorry I don't like it.  I hope Amazon will read this and think about how they wast so much of the public's time. I'm sure they think their time is valuable, our is too.",Negative,2023-08-02,2023,8,August,Wednesday,4,253,amazon patron quite year really tired terrible search engine programed beginning could straight search would get something close searching matter set search get anything want show looking expect go page page thing looking may never see searching short leg need shorter short wear work search cargo short got page kind short cargo plain gym short nothing inch inseam inch description amazon show google search describes inch inseams click link take plain cargo short inch inseams tired treated one cow get decide see like sorry dont like hope amazon read think wast much public time im sure think time valuable,en,99,609,11,6.151515151515151,Other,Low,9.0,0,1,0,Neutral
REV-6D9903C0,Beauty,2023-08-01 05:54:46+00:00,US,1,"I've been a Prime member for a long time. Over the years the ""extras"" provided have become fewer and fewer. One of their claims is that it provides 2 day delivery on millions of items. I'm yet to find one of those products. Now, I can expect a package in no less than five days. Often the packaging is terrible. As for Prime Video, the only ""free"" movies are not worth watching. Everything else requires extra rental or buying options. I no longer shop exclusively on Amazon and will not renew membership. At the new higher cost, it's not worth it. Don't be fooled into believing their promises.",Negative,2023-08-01,2023,8,August,Tuesday,5,108,ive prime member long time year extra provided become fewer fewer one claim provides day delivery million item im yet find one product expect package less five day often packaging terrible prime video free movie worth watching everything else requires extra rental buying option longer shop exclusively amazon renew membership new higher cost worth dont fooled believing promise,en,58,378,11,6.517241379310345,Delivery,Low,5.2727272727272725,0,1,0,Neutral
REV-87D8505C,Sports,2023-07-28 21:46:31+00:00,US,2,"I'm waiting for a package to arrive. Initially it was suppose to be delivered this Saturday.  Then I get an email pointing out my delivery is coming one day early. Of course that would be great, however I checked tracking late this afternoon and it hasn't even been placed into the""out for delivery"" status! Can you please stop sending out emails when half of the time it arrives on the initial purposed delivery date or later!! Thanks!",Negative,2023-07-28,2023,7,July,Friday,21,77,im waiting package arrive initially suppose delivered saturday get email pointing delivery coming one day early course would great however checked tracking late afternoon hasnt even placed theout delivery status please stop sending email half time arrives initial purposed delivery date later thanks,en,43,299,6,6.953488372093023,Delivery,Low,7.166666666666667,0,0,0,Neutral
REV-B8D94D4B,Home & Living,2023-07-26 16:35:03+00:00,AU,5,Review text not found,Positive,2023-07-26,2023,7,July,Wednesday,16,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-53B1B34E,Electronics,2023-07-26 12:51:09+00:00,GB,1,"What are Amazon playing at, I ordered an item.. tried to get it delivered to an Amazon hub near my address, they said there was a problem with getting it delivered to any of the two hubs near me, so I spend the money to get it posted to my address, Amazon then delivered my item to the hub, and did not refund my postage. They are penny pinching from valued customers and conning us so be very aware. I've started shopping with Temu and it's fantastic, a lot cheaper and less hassle. Shame on you Amazon. Your going to lose a lot of valued customers.",Negative,2023-07-26,2023,7,July,Wednesday,12,106,amazon playing ordered item tried get delivered amazon hub near address said problem getting delivered two hub near spend money get posted address amazon delivered item hub refund postage penny pinching valued customer conning u aware ive started shopping temu fantastic lot cheaper less hassle shame amazon going lose lot valued customer,en,52,338,5,6.5,Price,Low,10.4,0,1,0,Neutral
REV-B6A1071D,Home & Living,2023-07-25 19:08:57+00:00,NL,1,Amazon is a very bad company.Promised guaranty is a lieMy headphones bought at Amazon.com are defectBut Amazon dont give me any helpit is 10 montjs old and broken..Its a thow-it-away company,Negative,2023-07-25,2023,7,July,Tuesday,19,31,amazon bad companypromised guaranty liemy headphone bought amazoncom defectbut amazon dont give helpit montjs old brokenits thowitaway company,en,18,142,1,7.888888888888889,Product Quality,Low,18.0,0,0,0,Positive
REV-232974EE,Sports,2023-07-25 12:16:18+00:00,AU,2,Review text not found,Negative,2023-07-25,2023,7,July,Tuesday,12,4,review text found,en,3,17,1,5.666666666666667,Other,Low,3.0,0,0,0,Neutral
REV-2F7F032F,Toys,2023-07-25 01:17:30+00:00,US,5,"I’m not sure if the bad reviews here are all outside the US or what.  I have no delivery problems, and I recently had a problem with a nutritional product that couldn’t be returned.  Instead they just gave me a complete refund,  Prime has many benefits beyond shipping.  I use them, so it’s important to me.  I never pay anything for shipping.  I don’t pay for music, podcasts, ebooks, etc",Positive,2023-07-25,2023,7,July,Tuesday,1,70,’ sure bad review outside u delivery problem recently problem nutritional product ’ returned instead gave complete refund prime many benefit beyond shipping use ’ important never pay anything shipping ’ pay music podcasts ebooks etc,en,36,232,6,6.444444444444445,Delivery,High,6.0,0,0,2,Neutral
REV-1FD7EF38,Electronics,2023-07-21 10:53:02+00:00,IE,4,Review text not found,Positive,2023-07-21,2023,7,July,Friday,10,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-848742DB,Sports,2023-07-21 06:52:21+00:00,US,1,"I Absolutely Love Amazon! It was the seller that I had the issue with. I purchased and upgraded 132-hole bubble machine gun, and along with my delivery I received a coupon from the seller. It states that if I wrote a 5 star review, take a screenshot of the posted review, and my order ID, and email it to them I would receive a $30 Amazon egift card. I never received it. I wish trustpilot allowed photo uploads because I still have the coupon. Amazon won't allow my review to be posted ""especially with the coupon upload."" I can honestly say: I don't blame them. There would be a massive amount of complaints. Customers would demand Amazon to honor the $30 as a result of that seller's false advertisement, because that’s exactly what I did. Yes, they honored it. This specific merchant is bad business, and it is not a good look for a well-known successful company such as Amazon. I shared this with them as well. And Thank You, Trustpilot for allowing me to share my experience on your site!",Negative,2023-07-21,2023,7,July,Friday,6,181,absolutely love amazon seller issue purchased upgraded hole bubble machine gun along delivery received coupon seller state wrote star review take screenshot posted review order id email would receive amazon egift card never received wish trustpilot allowed photo uploads still coupon amazon wont allow review posted especially coupon upload honestly say dont blame would massive amount complaint customer would demand amazon honor result seller false advertisement ’ exactly yes honored specific merchant bad business good look wellknown successful company amazon shared well thank trustpilot allowing share experience site,en,88,623,14,7.079545454545454,Delivery,Low,6.285714285714286,0,1,0,Positive
REV-E494A204,Toys,2023-07-21 01:57:00+00:00,US,5,i recieved wrong product & they shipped new product without wrong item being returned w no ? asked speedy service always a pleasure shopping w them,Positive,2023-07-21,2023,7,July,Friday,1,26,recieved wrong product shipped new product without wrong item returned w asked speedy service always pleasure shopping w,en,18,120,2,6.666666666666667,Customer Support,High,9.0,0,0,2,Neutral
REV-7FCC0069,Beauty,2023-07-20 03:56:57+00:00,US,4,"I am a third-party seller, to be honest, this is a decent platform, but with the rise of other platforms, the traffic and advertising efficiency have been declining. Coupled with high operational costs, there is little profit left. New entrants should be cautious.",Positive,2023-07-20,2023,7,July,Thursday,3,43,thirdparty seller honest decent platform rise platform traffic advertising efficiency declining coupled high operational cost little profit left new entrant cautious,en,21,165,3,7.857142857142857,Other,High,7.0,0,0,2,Neutral
REV-6C79D38C,Toys,2023-10-26 08:14:14+00:00,IT,4,"I correct the review not for the object but for the seriousness of the seller, given the return problems (stuck in customs also due to Amazon's poor information even after insistent requests on how to proceed with the return) for the contents of the batteries, the Even if the seller didn't receive the item back, he still refunded me.______________________________________Brickhouse Security Camscura doesn't work with win 10 or with win xp you can't change the settings in particular the date.I started the return but there were problems due to the dangerous content of the batteries and it is therefore stopped in customs, I asked the amazon assistance service several times about the return methods but they were not able to provide me with correct information, the amazon assistance service has always provided different indications at first also not to return the item which would have been refunded anyway, so I find myself without the item I spent money to return it and I am not refunded due to incompetence on the part of amazon customer service they were wrong with the various and different misdirections and now i have to pay. If the amazon managers are able to see this review, I invite you to verify the skills of your operators.",Positive,2023-10-26,2023,10,October,Thursday,8,210,correct review object seriousness seller given return problem stuck custom also due amazon poor information even insistent request proceed return content battery even seller didnt receive item back still refunded mebrickhouse security camscura doesnt work win win xp cant change setting particular datei started return problem due dangerous content battery therefore stopped custom asked amazon assistance service several time return method able provide correct information amazon assistance service always provided different indication first also return item would refunded anyway find without item spent money return refunded due incompetence part amazon customer service wrong various different misdirection pay amazon manager able see review invite verify skill operator,en,106,774,2,7.30188679245283,Product Quality,High,53.0,0,1,2,Negative
REV-BEE21074,Electronics,2023-07-16 20:12:08+00:00,PK,5,Review text not found,Positive,2023-07-16,2023,7,July,Sunday,20,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,1,0,2,Neutral
REV-29F98EEE,Home & Living,2023-07-16 12:20:28+00:00,GB,1,"We have recently ordered a bed, which was destroyed in delivery and a matress, which has still not arrived eight days after the delivery date. This was despite paying for premium delivery.  Customer service were good at dealing with the bed that was destroyed in delivery but awful with the matress. We felt at times that we were being laughed at. We are NEVER buying from Amazon EVER again. Very disappointed!",Negative,2023-07-16,2023,7,July,Sunday,12,71,recently ordered bed destroyed delivery matress still arrived eight day delivery date despite paying premium delivery customer service good dealing bed destroyed delivery awful matress felt time laughed never buying amazon ever disappointed,en,33,240,6,7.272727272727272,Delivery,Low,5.5,1,0,0,Neutral
REV-EE158887,Toys,2023-07-15 19:31:08+00:00,PK,4,Review text not found,Positive,2023-07-15,2023,7,July,Saturday,19,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,1,0,2,Neutral
REV-8D4540E7,Food & Grocery,2023-07-15 17:05:19+00:00,GB,2,"Next day deliveries! really mean  within the next week . Place an order then see delivery date move.Maybe amazon to blame or suppliers, whoever it maybe don't depend on it.",Negative,2023-07-15,2023,7,July,Saturday,17,30,next day delivery really mean within next week place order see delivery date movemaybe amazon blame supplier whoever maybe dont depend,en,21,134,3,6.380952380952381,Delivery,Low,7.0,1,0,0,Neutral
REV-989C2A28,Fashion,2023-07-15 15:23:27+00:00,US,1,"Amazon has gone so downhill. I don't get what their problem is with shipping books and why it's so difficult. I return copy after copy and I literally cannot get an undamaged book from them. I have even requested specifically to have the item shipped with packing, since they usually just throw it loosely in the box by itself to bang around - and somehow even with packing the books have slight damage or imperfections. Whether it's damage so bad that the pages themselves are bent or smudges and the overall book being sold as new but feeling very obviously used with a worn out spine. I have even received books sold as new and shrink wrapped to look new, but with scratches on the cover and obviously used. I believe we call that fraud",Negative,2023-07-15,2023,7,July,Saturday,15,135,amazon gone downhill dont get problem shipping book difficult return copy copy literally get undamaged book even requested specifically item shipped packing since usually throw loosely box bang around somehow even packing book slight damage imperfection whether damage bad page bent smudge overall book sold new feeling obviously used worn spine even received book sold new shrink wrapped look new scratch cover obviously used believe call fraud,en,67,445,7,6.641791044776119,Delivery,Low,9.571428571428571,1,1,0,Neutral
REV-86B2B99F,Toys,2023-07-13 17:23:46+00:00,PK,5,Review text not found,Positive,2023-07-13,2023,7,July,Thursday,17,4,review text found,en,3,17,1,5.666666666666667,Other,High,3.0,0,0,2,Neutral
REV-274E4033,Toys,2023-07-13 15:47:13+00:00,GB,1,Review text not found,Negative,2023-07-13,2023,7,July,Thursday,15,4,review text found,en,3,17,1,5.666666666666667,Other,Low,3.0,0,0,0,Neutral
